,Dia,Euribor,precio_m2_Barcelona,precio_m2_Bilbao,precio_m2_Madrid,precio_m2_Sevilla,precio_m2_Valencia,IBEX35
469,20071123,4.618,4041.0,3207.0,3542.0,2580.0,2368.0,
470,20071126,4.629,4041.0,3207.0,3542.0,2580.0,2368.0,
471,20071127,4.626,4041.0,3207.0,3542.0,2580.0,2368.0,
472,20071128,4.653,4041.0,3207.0,3542.0,2580.0,2368.0,
473,20071129,4.686,4041.0,3207.0,3542.0,2580.0,2368.0,
474,20071203,4.711,4069.0,,3495.0,2609.0,2358.0,
475,20071204,4.724,4069.0,,3495.0,2609.0,2358.0,
476,20071205,4.723,4069.0,,3495.0,2609.0,2358.0,
477,20071206,4.718,4069.0,,3495.0,2609.0,2358.0,
478,20071207,4.769,4069.0,,3495.0,2609.0,2358.0,
479,20071210,4.815,4069.0,,3495.0,2609.0,2358.0,
480,20071211,4.847,4069.0,,3495.0,2609.0,2358.0,
481,20071212,4.867,4069.0,,3495.0,2609.0,2358.0,
482,20071213,4.862,4069.0,,3495.0,2609.0,2358.0,
483,20071214,4.88,4069.0,,3495.0,2609.0,2358.0,
484,20071217,4.885,4069.0,,3495.0,2609.0,2358.0,
485,20071218,4.827,4069.0,,3495.0,2609.0,2358.0,
486,20071219,4.813,4069.0,,3495.0,2609.0,2358.0,
487,20071220,4.791,4069.0,,3495.0,2609.0,2358.0,
488,20071221,4.777,4069.0,,3495.0,2609.0,2358.0,
489,20071224,4.772,4069.0,,3495.0,2609.0,2358.0,
490,20071227,4.786,4069.0,,3495.0,2609.0,2358.0,
491,20071228,4.754,4069.0,,3495.0,2609.0,2358.0,
492,20080102,4.733,3907.0,3207.0,3440.0,2596.0,2371.0,
493,20080103,4.697,3907.0,3207.0,3440.0,2596.0,2371.0,
494,20080104,4.672,3907.0,3207.0,3440.0,2596.0,2371.0,
495,20080107,4.656,3907.0,3207.0,3440.0,2596.0,2371.0,
496,20080108,4.657,3907.0,3207.0,3440.0,2596.0,2371.0,
497,20080109,4.651,3907.0,3207.0,3440.0,2596.0,2371.0,
498,20080110,4.646,3907.0,3207.0,3440.0,2596.0,2371.0,
499,20080111,4.649,3907.0,3207.0,3440.0,2596.0,2371.0,
500,20080114,4.595,3907.0,3207.0,3440.0,2596.0,2371.0,
501,20080115,4.581,3907.0,3207.0,3440.0,2596.0,2371.0,
502,20080116,4.515,3907.0,3207.0,3440.0,2596.0,2371.0,
503,20080117,4.451,3907.0,3207.0,3440.0,2596.0,2371.0,
504,20080118,4.421,3907.0,3207.0,3440.0,2596.0,2371.0,
505,20080121,4.381,3907.0,3207.0,3440.0,2596.0,2371.0,
506,20080122,4.305,3907.0,3207.0,3440.0,2596.0,2371.0,
507,20080123,4.287,3907.0,3207.0,3440.0,2596.0,2371.0,
508,20080124,4.303,3907.0,3207.0,3440.0,2596.0,2371.0,
509,20080125,4.387,3907.0,3207.0,3440.0,2596.0,2371.0,
510,20080128,4.339,3907.0,3207.0,3440.0,2596.0,2371.0,
511,20080129,4.36,3907.0,3207.0,3440.0,2596.0,2371.0,
512,20080130,4.355,3907.0,3207.0,3440.0,2596.0,2371.0,
513,20080201,4.33,3943.0,,3475.0,2557.0,2387.0,
514,20080204,4.344,3943.0,,3475.0,2557.0,2387.0,
515,20080205,4.344,3943.0,,3475.0,2557.0,2387.0,
516,20080206,4.324,3943.0,,3475.0,2557.0,2387.0,
517,20080207,4.332,3943.0,,3475.0,2557.0,2387.0,
518,20080208,4.29,3943.0,,3475.0,2557.0,2387.0,
519,20080211,4.299,3943.0,,3475.0,2557.0,2387.0,
520,20080212,4.299,3943.0,,3475.0,2557.0,2387.0,
521,20080213,4.327,3943.0,,3475.0,2557.0,2387.0,
522,20080214,4.327,3943.0,,3475.0,2557.0,2387.0,
523,20080215,4.347,3943.0,,3475.0,2557.0,2387.0,
524,20080218,4.355,3943.0,,3475.0,2557.0,2387.0,
525,20080219,4.353,3943.0,,3475.0,2557.0,2387.0,
526,20080220,4.372,3943.0,,3475.0,2557.0,2387.0,
527,20080221,4.378,3943.0,,3475.0,2557.0,2387.0,
528,20080222,4.367,3943.0,,3475.0,2557.0,2387.0,
529,20080225,4.382,3943.0,,3475.0,2557.0,2387.0,
530,20080226,4.394,3943.0,,3475.0,2557.0,2387.0,
531,20080227,4.39,3943.0,,3475.0,2557.0,2387.0,
532,20080228,4.39,3943.0,,3475.0,2557.0,2387.0,
533,20080303,4.379,3971.0,3207.0,3485.0,2609.0,2356.0,
534,20080304,4.394,3971.0,3207.0,3485.0,2609.0,2356.0,
535,20080305,4.404,3971.0,3207.0,3485.0,2609.0,2356.0,
536,20080306,4.435,3971.0,3207.0,3485.0,2609.0,2356.0,
537,20080307,4.491,3971.0,3207.0,3485.0,2609.0,2356.0,
538,20080310,4.545,3971.0,3207.0,3485.0,2609.0,2356.0,
539,20080311,4.555,3971.0,3207.0,3485.0,2609.0,2356.0,
540,20080312,4.588,3971.0,3207.0,3485.0,2609.0,2356.0,
541,20080313,4.583,3971.0,3207.0,3485.0,2609.0,2356.0,
542,20080314,4.607,3971.0,3207.0,3485.0,2609.0,2356.0,
543,20080317,4.631,3971.0,3207.0,3485.0,2609.0,2356.0,
544,20080318,4.647,3971.0,3207.0,3485.0,2609.0,2356.0,
545,20080319,4.654,3971.0,3207.0,3485.0,2609.0,2356.0,
546,20080320,4.675,3971.0,3207.0,3485.0,2609.0,2356.0,
547,20080325,4.712,3971.0,3207.0,3485.0,2609.0,2356.0,
548,20080326,4.719,3971.0,3207.0,3485.0,2609.0,2356.0,
549,20080327,4.731,3971.0,3207.0,3485.0,2609.0,2356.0,
550,20080328,4.736,3971.0,3207.0,3485.0,2609.0,2356.0,
551,20080401,4.735,3973.0,3352.0,3490.0,2584.0,2361.0,
552,20080402,4.743,3973.0,3352.0,3490.0,2584.0,2361.0,
553,20080403,4.751,3973.0,3352.0,3490.0,2584.0,2361.0,
554,20080404,4.751,3973.0,3352.0,3490.0,2584.0,2361.0,
555,20080407,4.75,3973.0,3352.0,3490.0,2584.0,2361.0,
556,20080408,4.75,3973.0,3352.0,3490.0,2584.0,2361.0,
557,20080409,4.749,3973.0,3352.0,3490.0,2584.0,2361.0,
558,20080410,4.748,3973.0,3352.0,3490.0,2584.0,2361.0,
559,20080411,4.756,3973.0,3352.0,3490.0,2584.0,2361.0,
560,20080414,4.762,3973.0,3352.0,3490.0,2584.0,2361.0,
561,20080415,4.772,3973.0,3352.0,3490.0,2584.0,2361.0,
562,20080416,4.78,3973.0,3352.0,3490.0,2584.0,2361.0,
563,20080417,4.796,3973.0,3352.0,3490.0,2584.0,2361.0,
564,20080418,4.802,3973.0,3352.0,3490.0,2584.0,2361.0,
565,20080421,4.825,3973.0,3352.0,3490.0,2584.0,2361.0,
566,20080422,4.853,3973.0,3352.0,3490.0,2584.0,2361.0,
567,20080423,4.933,3973.0,3352.0,3490.0,2584.0,2361.0,
568,20080424,4.935,3973.0,3352.0,3490.0,2584.0,2361.0,
569,20080425,4.964,3973.0,3352.0,3490.0,2584.0,2361.0,
570,20080428,4.963,3973.0,3352.0,3490.0,2584.0,2361.0,
571,20080429,4.965,3973.0,3352.0,3490.0,2584.0,2361.0,
572,20080502,4.952,4027.0,3419.0,3433.0,2611.0,2330.0,
573,20080505,4.958,4027.0,3419.0,3433.0,2611.0,2330.0,
574,20080506,4.956,4027.0,3419.0,3433.0,2611.0,2330.0,
575,20080507,4.96,4027.0,3419.0,3433.0,2611.0,2330.0,
576,20080508,4.953,4027.0,3419.0,3433.0,2611.0,2330.0,
577,20080509,4.941,4027.0,3419.0,3433.0,2611.0,2330.0,
578,20080512,4.948,4027.0,3419.0,3433.0,2611.0,2330.0,
579,20080513,4.95,4027.0,3419.0,3433.0,2611.0,2330.0,
580,20080514,4.971,4027.0,3419.0,3433.0,2611.0,2330.0,
581,20080515,4.989,4027.0,3419.0,3433.0,2611.0,2330.0,
582,20080516,4.988,4027.0,3419.0,3433.0,2611.0,2330.0,
583,20080519,4.982,4027.0,3419.0,3433.0,2611.0,2330.0,
584,20080520,4.987,4027.0,3419.0,3433.0,2611.0,2330.0,
585,20080521,4.999,4027.0,3419.0,3433.0,2611.0,2330.0,
586,20080522,5.0,4027.0,3419.0,3433.0,2611.0,2330.0,
587,20080523,5.028,4027.0,3419.0,3433.0,2611.0,2330.0,
588,20080526,5.045,4027.0,3419.0,3433.0,2611.0,2330.0,
589,20080527,5.05,4027.0,3419.0,3433.0,2611.0,2330.0,
590,20080528,5.053,4027.0,3419.0,3433.0,2611.0,2330.0,
591,20080529,5.063,4027.0,3419.0,3433.0,2611.0,2330.0,
592,20080530,5.097,4027.0,3419.0,3433.0,2611.0,2330.0,
593,20080602,5.097,3959.0,3575.0,3449.0,2588.0,2305.0,
594,20080603,5.093,3959.0,3575.0,3449.0,2588.0,2305.0,
595,20080604,5.107,3959.0,3575.0,3449.0,2588.0,2305.0,
596,20080605,5.125,3959.0,3575.0,3449.0,2588.0,2305.0,
597,20080606,5.418,3959.0,3575.0,3449.0,2588.0,2305.0,
598,20080609,5.429,3959.0,3575.0,3449.0,2588.0,2305.0,
599,20080610,5.432,3959.0,3575.0,3449.0,2588.0,2305.0,
600,20080611,5.417,3959.0,3575.0,3449.0,2588.0,2305.0,
601,20080612,5.425,3959.0,3575.0,3449.0,2588.0,2305.0,
602,20080613,5.439,3959.0,3575.0,3449.0,2588.0,2305.0,
603,20080616,5.436,3959.0,3575.0,3449.0,2588.0,2305.0,
604,20080617,5.434,3959.0,3575.0,3449.0,2588.0,2305.0,
605,20080618,5.427,3959.0,3575.0,3449.0,2588.0,2305.0,
606,20080619,5.43,3959.0,3575.0,3449.0,2588.0,2305.0,
607,20080620,5.429,3959.0,3575.0,3449.0,2588.0,2305.0,
608,20080623,5.419,3959.0,3575.0,3449.0,2588.0,2305.0,
609,20080624,5.422,3959.0,3575.0,3449.0,2588.0,2305.0,
610,20080625,5.418,3959.0,3575.0,3449.0,2588.0,2305.0,
611,20080626,5.408,3959.0,3575.0,3449.0,2588.0,2305.0,
612,20080627,5.382,3959.0,3575.0,3449.0,2588.0,2305.0,
613,20080701,5.418,3910.0,3409.0,3371.0,2582.0,2279.0,
614,20080702,5.417,3910.0,3409.0,3371.0,2582.0,2279.0,
615,20080703,5.432,3910.0,3409.0,3371.0,2582.0,2279.0,
616,20080704,5.395,3910.0,3409.0,3371.0,2582.0,2279.0,
617,20080707,5.393,3910.0,3409.0,3371.0,2582.0,2279.0,
618,20080708,5.379,3910.0,3409.0,3371.0,2582.0,2279.0,
619,20080709,5.396,3910.0,3409.0,3371.0,2582.0,2279.0,
620,20080710,5.384,3910.0,3409.0,3371.0,2582.0,2279.0,
621,20080711,5.388,3910.0,3409.0,3371.0,2582.0,2279.0,
622,20080714,5.384,3910.0,3409.0,3371.0,2582.0,2279.0,
623,20080715,5.374,3910.0,3409.0,3371.0,2582.0,2279.0,
624,20080716,5.369,3910.0,3409.0,3371.0,2582.0,2279.0,
625,20080717,5.377,3910.0,3409.0,3371.0,2582.0,2279.0,
626,20080718,5.375,3910.0,3409.0,3371.0,2582.0,2279.0,
627,20080721,5.413,3910.0,3409.0,3371.0,2582.0,2279.0,
628,20080722,5.418,3910.0,3409.0,3371.0,2582.0,2279.0,
629,20080723,5.432,3910.0,3409.0,3371.0,2582.0,2279.0,
630,20080724,5.409,3910.0,3409.0,3371.0,2582.0,2279.0,
631,20080725,5.387,3910.0,3409.0,3371.0,2582.0,2279.0,
632,20080728,5.389,3910.0,3409.0,3371.0,2582.0,2279.0,
633,20080729,5.38,3910.0,3409.0,3371.0,2582.0,2279.0,
634,20080730,5.369,3910.0,3409.0,3371.0,2582.0,2279.0,
635,20080801,5.357,3862.0,3471.0,3371.0,2536.0,2232.0,
636,20080804,5.359,3862.0,3471.0,3371.0,2536.0,2232.0,
637,20080805,5.355,3862.0,3471.0,3371.0,2536.0,2232.0,
638,20080806,5.354,3862.0,3471.0,3371.0,2536.0,2232.0,
639,20080807,5.35,3862.0,3471.0,3371.0,2536.0,2232.0,
640,20080808,5.313,3862.0,3471.0,3371.0,2536.0,2232.0,
641,20080811,5.313,3862.0,3471.0,3371.0,2536.0,2232.0,
642,20080812,5.314,3862.0,3471.0,3371.0,2536.0,2232.0,
643,20080813,5.311,3862.0,3471.0,3371.0,2536.0,2232.0,
644,20080814,5.307,3862.0,3471.0,3371.0,2536.0,2232.0,
645,20080815,5.308,3862.0,3471.0,3371.0,2536.0,2232.0,
646,20080818,5.304,3862.0,3471.0,3371.0,2536.0,2232.0,
647,20080819,5.301,3862.0,3471.0,3371.0,2536.0,2232.0,
648,20080820,5.314,3862.0,3471.0,3371.0,2536.0,2232.0,
649,20080821,5.306,3862.0,3471.0,3371.0,2536.0,2232.0,
650,20080822,5.321,3862.0,3471.0,3371.0,2536.0,2232.0,
651,20080825,5.319,3862.0,3471.0,3371.0,2536.0,2232.0,
652,20080826,5.308,3862.0,3471.0,3371.0,2536.0,2232.0,
653,20080827,5.306,3862.0,3471.0,3371.0,2536.0,2232.0,
654,20080828,5.329,3862.0,3471.0,3371.0,2536.0,2232.0,
655,20080829,5.335,3862.0,3471.0,3371.0,2536.0,2232.0,
656,20080901,5.325,3809.0,3459.0,3371.0,2532.0,2165.0,
657,20080902,5.33,3809.0,3459.0,3371.0,2532.0,2165.0,
658,20080903,5.323,3809.0,3459.0,3371.0,2532.0,2165.0,
659,20080904,5.334,3809.0,3459.0,3371.0,2532.0,2165.0,
660,20080905,5.322,3809.0,3459.0,3371.0,2532.0,2165.0,
661,20080908,5.337,3809.0,3459.0,3371.0,2532.0,2165.0,
662,20080909,5.337,3809.0,3459.0,3371.0,2532.0,2165.0,
663,20080910,5.336,3809.0,3459.0,3371.0,2532.0,2165.0,
664,20080911,5.337,3809.0,3459.0,3371.0,2532.0,2165.0,
665,20080912,5.341,3809.0,3459.0,3371.0,2532.0,2165.0,
666,20080915,5.341,3809.0,3459.0,3371.0,2532.0,2165.0,
667,20080916,5.34,3809.0,3459.0,3371.0,2532.0,2165.0,
668,20080917,5.363,3809.0,3459.0,3371.0,2532.0,2165.0,
669,20080918,5.386,3809.0,3459.0,3371.0,2532.0,2165.0,
670,20080919,5.41,3809.0,3459.0,3371.0,2532.0,2165.0,
671,20080922,5.44,3809.0,3459.0,3371.0,2532.0,2165.0,
672,20080923,5.45,3809.0,3459.0,3371.0,2532.0,2165.0,
673,20080924,5.467,3809.0,3459.0,3371.0,2532.0,2165.0,
674,20080925,5.484,3809.0,3459.0,3371.0,2532.0,2165.0,
675,20080926,5.471,3809.0,3459.0,3371.0,2532.0,2165.0,
676,20080929,5.477,3809.0,3459.0,3371.0,2532.0,2165.0,
677,20081001,5.505,3770.0,3460.0,3362.0,2544.0,2159.0,
678,20081002,5.526,3770.0,3460.0,3362.0,2544.0,2159.0,
679,20081003,5.493,3770.0,3460.0,3362.0,2544.0,2159.0,
680,20081006,5.482,3770.0,3460.0,3362.0,2544.0,2159.0,
681,20081007,5.493,3770.0,3460.0,3362.0,2544.0,2159.0,
682,20081008,5.486,3770.0,3460.0,3362.0,2544.0,2159.0,
683,20081009,5.512,3770.0,3460.0,3362.0,2544.0,2159.0,
684,20081010,5.489,3770.0,3460.0,3362.0,2544.0,2159.0,
685,20081013,5.425,3770.0,3460.0,3362.0,2544.0,2159.0,
686,20081014,5.358,3770.0,3460.0,3362.0,2544.0,2159.0,
687,20081015,5.312,3770.0,3460.0,3362.0,2544.0,2159.0,
688,20081016,5.248,3770.0,3460.0,3362.0,2544.0,2159.0,
689,20081017,5.202,3770.0,3460.0,3362.0,2544.0,2159.0,
690,20081020,5.146,3770.0,3460.0,3362.0,2544.0,2159.0,
691,20081021,5.112,3770.0,3460.0,3362.0,2544.0,2159.0,
692,20081022,5.079,3770.0,3460.0,3362.0,2544.0,2159.0,
693,20081023,5.06,3770.0,3460.0,3362.0,2544.0,2159.0,
694,20081024,5.035,3770.0,3460.0,3362.0,2544.0,2159.0,
695,20081027,5.02,3770.0,3460.0,3362.0,2544.0,2159.0,
696,20081028,4.986,3770.0,3460.0,3362.0,2544.0,2159.0,
697,20081029,4.95,3770.0,3460.0,3362.0,2544.0,2159.0,
698,20081030,4.916,3770.0,3460.0,3362.0,2544.0,2159.0,
699,20081103,4.845,3758.0,3466.0,3365.0,2515.0,2160.0,
700,20081104,4.808,3758.0,3466.0,3365.0,2515.0,2160.0,
701,20081105,4.764,3758.0,3466.0,3365.0,2515.0,2160.0,
702,20081106,4.701,3758.0,3466.0,3365.0,2515.0,2160.0,
703,20081107,4.596,3758.0,3466.0,3365.0,2515.0,2160.0,
704,20081110,4.532,3758.0,3466.0,3365.0,2515.0,2160.0,
705,20081111,4.458,3758.0,3466.0,3365.0,2515.0,2160.0,
706,20081112,4.412,3758.0,3466.0,3365.0,2515.0,2160.0,
707,20081113,4.37,3758.0,3466.0,3365.0,2515.0,2160.0,
708,20081114,4.355,3758.0,3466.0,3365.0,2515.0,2160.0,
709,20081117,4.322,3758.0,3466.0,3365.0,2515.0,2160.0,
710,20081118,4.271,3758.0,3466.0,3365.0,2515.0,2160.0,
711,20081119,4.219,3758.0,3466.0,3365.0,2515.0,2160.0,
712,20081120,4.171,3758.0,3466.0,3365.0,2515.0,2160.0,
713,20081121,4.123,3758.0,3466.0,3365.0,2515.0,2160.0,
714,20081124,4.077,3758.0,3466.0,3365.0,2515.0,2160.0,
715,20081125,4.051,3758.0,3466.0,3365.0,2515.0,2160.0,
716,20081126,4.004,3758.0,3466.0,3365.0,2515.0,2160.0,
717,20081127,3.978,3758.0,3466.0,3365.0,2515.0,2160.0,
718,20081128,3.951,3758.0,3466.0,3365.0,2515.0,2160.0,
719,20081201,3.921,3737.0,3417.0,3331.0,2459.0,2149.0,
720,20081202,3.896,3737.0,3417.0,3331.0,2459.0,2149.0,
721,20081203,3.853,3737.0,3417.0,3331.0,2459.0,2149.0,
722,20081204,3.777,3737.0,3417.0,3331.0,2459.0,2149.0,
723,20081205,3.7,3737.0,3417.0,3331.0,2459.0,2149.0,
724,20081208,3.661,3737.0,3417.0,3331.0,2459.0,2149.0,
725,20081209,3.61,3737.0,3417.0,3331.0,2459.0,2149.0,
726,20081210,3.563,3737.0,3417.0,3331.0,2459.0,2149.0,
727,20081211,3.513,3737.0,3417.0,3331.0,2459.0,2149.0,
728,20081212,3.47,3737.0,3417.0,3331.0,2459.0,2149.0,
729,20081215,3.431,3737.0,3417.0,3331.0,2459.0,2149.0,
730,20081216,3.395,3737.0,3417.0,3331.0,2459.0,2149.0,
731,20081217,3.333,3737.0,3417.0,3331.0,2459.0,2149.0,
732,20081218,3.29,3737.0,3417.0,3331.0,2459.0,2149.0,
733,20081219,3.257,3737.0,3417.0,3331.0,2459.0,2149.0,
734,20081222,3.227,3737.0,3417.0,3331.0,2459.0,2149.0,
735,20081223,3.185,3737.0,3417.0,3331.0,2459.0,2149.0,
736,20081224,3.15,3737.0,3417.0,3331.0,2459.0,2149.0,
737,20081229,3.126,3737.0,3417.0,3331.0,2459.0,2149.0,
738,20081230,3.085,3737.0,3417.0,3331.0,2459.0,2149.0,
739,20090102,3.025,3773.0,3466.0,3322.0,2457.0,2193.0,
740,20090105,2.995,3773.0,3466.0,3322.0,2457.0,2193.0,
741,20090106,2.959,3773.0,3466.0,3322.0,2457.0,2193.0,
742,20090107,2.924,3773.0,3466.0,3322.0,2457.0,2193.0,
743,20090108,2.882,3773.0,3466.0,3322.0,2457.0,2193.0,
744,20090109,2.834,3773.0,3466.0,3322.0,2457.0,2193.0,
745,20090112,2.782,3773.0,3466.0,3322.0,2457.0,2193.0,
746,20090113,2.738,3773.0,3466.0,3322.0,2457.0,2193.0,
747,20090114,2.7,3773.0,3466.0,3322.0,2457.0,2193.0,
748,20090115,2.651,3773.0,3466.0,3322.0,2457.0,2193.0,
749,20090116,2.615,3773.0,3466.0,3322.0,2457.0,2193.0,
750,20090119,2.572,3773.0,3466.0,3322.0,2457.0,2193.0,
751,20090120,2.531,3773.0,3466.0,3322.0,2457.0,2193.0,
752,20090121,2.474,3773.0,3466.0,3322.0,2457.0,2193.0,
753,20090122,2.426,3773.0,3466.0,3322.0,2457.0,2193.0,
754,20090123,2.379,3773.0,3466.0,3322.0,2457.0,2193.0,
755,20090126,2.347,3773.0,3466.0,3322.0,2457.0,2193.0,
756,20090127,2.335,3773.0,3466.0,3322.0,2457.0,2193.0,
757,20090128,2.318,3773.0,3466.0,3322.0,2457.0,2193.0,
758,20090129,2.294,3773.0,3466.0,3322.0,2457.0,2193.0,
759,20090130,2.273,3773.0,3466.0,3322.0,2457.0,2193.0,
760,20090202,2.259,3786.0,3423.0,3332.0,2425.0,2214.0,
761,20090203,2.246,3786.0,3423.0,3332.0,2425.0,2214.0,
762,20090204,2.236,3786.0,3423.0,3332.0,2425.0,2214.0,
763,20090205,2.223,3786.0,3423.0,3332.0,2425.0,2214.0,
764,20090206,2.209,3786.0,3423.0,3332.0,2425.0,2214.0,
765,20090209,2.192,3786.0,3423.0,3332.0,2425.0,2214.0,
766,20090210,2.177,3786.0,3423.0,3332.0,2425.0,2214.0,
767,20090211,2.165,3786.0,3423.0,3332.0,2425.0,2214.0,
768,20090212,2.146,3786.0,3423.0,3332.0,2425.0,2214.0,
769,20090213,2.133,3786.0,3423.0,3332.0,2425.0,2214.0,
770,20090216,2.118,3786.0,3423.0,3332.0,2425.0,2214.0,
771,20090217,2.096,3786.0,3423.0,3332.0,2425.0,2214.0,
772,20090218,2.083,3786.0,3423.0,3332.0,2425.0,2214.0,
773,20090219,2.085,3786.0,3423.0,3332.0,2425.0,2214.0,
774,20090220,2.074,3786.0,3423.0,3332.0,2425.0,2214.0,
775,20090223,2.074,3786.0,3423.0,3332.0,2425.0,2214.0,
776,20090224,2.062,3786.0,3423.0,3332.0,2425.0,2214.0,
777,20090225,2.054,3786.0,3423.0,3332.0,2425.0,2214.0,
778,20090226,2.043,3786.0,3423.0,3332.0,2425.0,2214.0,
779,20090227,2.033,3786.0,3423.0,3332.0,2425.0,2214.0,
780,20090302,2.025,3798.0,3460.0,3339.0,2459.0,2182.0,
781,20090303,2.006,3798.0,3460.0,3339.0,2459.0,2182.0,
782,20090304,1.993,3798.0,3460.0,3339.0,2459.0,2182.0,
783,20090305,1.981,3798.0,3460.0,3339.0,2459.0,2182.0,
784,20090306,1.957,3798.0,3460.0,3339.0,2459.0,2182.0,
785,20090309,1.947,3798.0,3460.0,3339.0,2459.0,2182.0,
786,20090310,1.939,3798.0,3460.0,3339.0,2459.0,2182.0,
787,20090311,1.932,3798.0,3460.0,3339.0,2459.0,2182.0,
788,20090312,1.931,3798.0,3460.0,3339.0,2459.0,2182.0,
789,20090313,1.923,3798.0,3460.0,3339.0,2459.0,2182.0,
790,20090316,1.919,3798.0,3460.0,3339.0,2459.0,2182.0,
791,20090317,1.909,3798.0,3460.0,3339.0,2459.0,2182.0,
792,20090318,1.901,3798.0,3460.0,3339.0,2459.0,2182.0,
793,20090319,1.877,3798.0,3460.0,3339.0,2459.0,2182.0,
794,20090320,1.866,3798.0,3460.0,3339.0,2459.0,2182.0,
795,20090323,1.857,3798.0,3460.0,3339.0,2459.0,2182.0,
796,20090324,1.857,3798.0,3460.0,3339.0,2459.0,2182.0,
797,20090325,1.853,3798.0,3460.0,3339.0,2459.0,2182.0,
798,20090326,1.849,3798.0,3460.0,3339.0,2459.0,2182.0,
799,20090327,1.838,3798.0,3460.0,3339.0,2459.0,2182.0,
800,20090330,1.824,3798.0,3460.0,3339.0,2459.0,2182.0,
801,20090401,1.801,3821.0,3427.0,3344.0,2436.0,2211.0,
802,20090402,1.791,3821.0,3427.0,3344.0,2436.0,2211.0,
803,20090403,1.804,3821.0,3427.0,3344.0,2436.0,2211.0,
804,20090406,1.802,3821.0,3427.0,3344.0,2436.0,2211.0,
805,20090407,1.796,3821.0,3427.0,3344.0,2436.0,2211.0,
806,20090408,1.785,3821.0,3427.0,3344.0,2436.0,2211.0,
807,20090409,1.782,3821.0,3427.0,3344.0,2436.0,2211.0,
808,20090414,1.774,3821.0,3427.0,3344.0,2436.0,2211.0,
809,20090415,1.768,3821.0,3427.0,3344.0,2436.0,2211.0,
810,20090416,1.762,3821.0,3427.0,3344.0,2436.0,2211.0,
811,20090417,1.761,3821.0,3427.0,3344.0,2436.0,2211.0,
812,20090420,1.768,3821.0,3427.0,3344.0,2436.0,2211.0,
813,20090421,1.768,3821.0,3427.0,3344.0,2436.0,2211.0,
814,20090422,1.766,3821.0,3427.0,3344.0,2436.0,2211.0,
815,20090423,1.769,3821.0,3427.0,3344.0,2436.0,2211.0,
816,20090424,1.764,3821.0,3427.0,3344.0,2436.0,2211.0,
817,20090427,1.754,3821.0,3427.0,3344.0,2436.0,2211.0,
818,20090428,1.743,3821.0,3427.0,3344.0,2436.0,2211.0,
819,20090429,1.734,3821.0,3427.0,3344.0,2436.0,2211.0,
820,20090504,1.718,3780.0,3366.0,3339.0,2418.0,2184.0,
821,20090505,1.71,3780.0,3366.0,3339.0,2418.0,2184.0,
822,20090506,1.704,3780.0,3366.0,3339.0,2418.0,2184.0,
823,20090507,1.699,3780.0,3366.0,3339.0,2418.0,2184.0,
824,20090508,1.676,3780.0,3366.0,3339.0,2418.0,2184.0,
825,20090511,1.655,3780.0,3366.0,3339.0,2418.0,2184.0,
826,20090512,1.647,3780.0,3366.0,3339.0,2418.0,2184.0,
827,20090513,1.636,3780.0,3366.0,3339.0,2418.0,2184.0,
828,20090514,1.623,3780.0,3366.0,3339.0,2418.0,2184.0,
829,20090515,1.61,3780.0,3366.0,3339.0,2418.0,2184.0,
830,20090518,1.602,3780.0,3366.0,3339.0,2418.0,2184.0,
831,20090519,1.595,3780.0,3366.0,3339.0,2418.0,2184.0,
832,20090520,1.606,3780.0,3366.0,3339.0,2418.0,2184.0,
833,20090521,1.613,3780.0,3366.0,3339.0,2418.0,2184.0,
834,20090522,1.622,3780.0,3366.0,3339.0,2418.0,2184.0,
835,20090525,1.631,3780.0,3366.0,3339.0,2418.0,2184.0,
836,20090526,1.632,3780.0,3366.0,3339.0,2418.0,2184.0,
837,20090527,1.638,3780.0,3366.0,3339.0,2418.0,2184.0,
838,20090528,1.641,3780.0,3366.0,3339.0,2418.0,2184.0,
839,20090529,1.631,3780.0,3366.0,3339.0,2418.0,2184.0,
840,20090601,1.626,3769.0,3340.0,3324.0,2382.0,2171.0,
841,20090602,1.624,3769.0,3340.0,3324.0,2382.0,2171.0,
842,20090603,1.615,3769.0,3340.0,3324.0,2382.0,2171.0,
843,20090604,1.621,3769.0,3340.0,3324.0,2382.0,2171.0,
844,20090605,1.643,3769.0,3340.0,3324.0,2382.0,2171.0,
845,20090608,1.672,3769.0,3340.0,3324.0,2382.0,2171.0,
846,20090609,1.675,3769.0,3340.0,3324.0,2382.0,2171.0,
847,20090610,1.672,3769.0,3340.0,3324.0,2382.0,2171.0,
848,20090611,1.666,3769.0,3340.0,3324.0,2382.0,2171.0,
849,20090612,1.659,3769.0,3340.0,3324.0,2382.0,2171.0,
850,20090615,1.649,3769.0,3340.0,3324.0,2382.0,2171.0,
851,20090616,1.638,3769.0,3340.0,3324.0,2382.0,2171.0,
852,20090617,1.629,3769.0,3340.0,3324.0,2382.0,2171.0,
853,20090618,1.619,3769.0,3340.0,3324.0,2382.0,2171.0,
854,20090619,1.609,3769.0,3340.0,3324.0,2382.0,2171.0,
855,20090622,1.597,3769.0,3340.0,3324.0,2382.0,2171.0,
856,20090623,1.585,3769.0,3340.0,3324.0,2382.0,2171.0,
857,20090624,1.57,3769.0,3340.0,3324.0,2382.0,2171.0,
858,20090625,1.532,3769.0,3340.0,3324.0,2382.0,2171.0,
859,20090626,1.515,3769.0,3340.0,3324.0,2382.0,2171.0,
